"id","t","site_id","vehicle_id","id-2","name","location_id","direction","longitude","latitude","geom","id-3","make","type","subtype","intro_date","euro_status","fuel_type","engine_capacity","co2","gross_vehicle_weight","fc_combined","fc_extra_urban","fc_urban_cold","taxi_type"
2419441,"2017-11-08 11:01:30",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2425521,"2017-11-08 11:21:23",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2434200,"2017-11-08 11:49:57",40,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",40,"ANPR 20",20,"W","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2444405,"2017-11-08 12:22:28",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2452557,"2017-11-08 12:48:38",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2457437,"2017-11-08 13:04:17",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2476201,"2017-11-08 14:04:31",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2482011,"2017-11-08 14:22:21",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2490623,"2017-11-08 14:47:42",40,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",40,"ANPR 20",20,"W","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2502837,"2017-11-08 15:22:17",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2512207,"2017-11-08 15:47:51",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2520197,"2017-11-08 16:07:55",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2543284,"2017-11-08 17:03:32",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2553183,"2017-11-08 17:26:47",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2562808,"2017-11-08 17:49:47",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2575969,"2017-11-08 18:22:37",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2583976,"2017-11-08 18:44:57",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2590784,"2017-11-08 19:07:42",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2602366,"2017-11-08 20:00:13",22,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",22,"ANPR 11",11,"W","-2.42104898873899","51.3957439952895","0101000020E6100000C42EA5EE4E5E03C0ABAD3EBDA7B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2620686,"2017-11-08 22:19:25",21,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",21,"ANPR 11",11,"E","-2.42104898873899","51.3957439952895","0101000020E6100000C42EA5EE4E5E03C0ABAD3EBDA7B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2622654,"2017-11-08 22:35:58",43,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",43,"ANPR 22",22,"E","-2.37598398871958","51.3813729952781","0101000020E61000003BF6BAE4030203C004268FD4D0B04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2636016,"2017-11-09 06:19:15",43,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",43,"ANPR 22",22,"E","-2.37598398871958","51.3813729952781","0101000020E61000003BF6BAE4030203C004268FD4D0B04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2637111,"2017-11-09 06:27:21",40,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",40,"ANPR 20",20,"W","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2641275,"2017-11-09 06:49:39",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2645443,"2017-11-09 07:05:39",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2657603,"2017-11-09 07:40:00",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2662092,"2017-11-09 07:50:52",40,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",40,"ANPR 20",20,"W","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2677316,"2017-11-09 08:24:21",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2687972,"2017-11-09 08:49:22",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2697202,"2017-11-09 09:13:36",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2713127,"2017-11-09 10:01:37",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2719533,"2017-11-09 10:22:51",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2726909,"2017-11-09 10:47:42",40,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",40,"ANPR 20",20,"W","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2735897,"2017-11-09 11:19:50",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2743268,"2017-11-09 11:45:37",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2748577,"2017-11-09 12:03:53",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2767094,"2017-11-09 13:05:45",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2772849,"2017-11-09 13:25:07",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2780878,"2017-11-09 13:51:28",40,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",40,"ANPR 20",20,"W","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2789708,"2017-11-09 14:20:27",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2798179,"2017-11-09 14:46:34",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2804483,"2017-11-09 15:05:29",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2828178,"2017-11-09 16:09:56",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2839000,"2017-11-09 16:35:24",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2867889,"2017-11-09 17:45:25",39,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",39,"ANPR 20",20,"E","-2.36702398871661","51.3767759952745","0101000020E61000001F15E345AAEF02C098CF20323AB04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2875941,"2017-11-09 18:05:33",25,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",25,"ANPR 13",13,"N","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2882703,"2017-11-09 18:23:38",26,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",26,"ANPR 13",13,"S","-2.35984398870511","51.3913699952862","0101000020E6100000833499E2F5E002C0E831796918B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2919923,"2017-11-09 21:18:17",21,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",21,"ANPR 11",11,"E","-2.42104898873899","51.3957439952895","0101000020E6100000C42EA5EE4E5E03C0ABAD3EBDA7B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2925007,"2017-11-09 22:02:58",22,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",22,"ANPR 11",11,"W","-2.42104898873899","51.3957439952895","0101000020E6100000C42EA5EE4E5E03C0ABAD3EBDA7B24940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2940813,"2017-11-10 05:57:42",43,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",43,"ANPR 22",22,"E","-2.37598398871958","51.3813729952781","0101000020E61000003BF6BAE4030203C004268FD4D0B04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2942918,"2017-11-10 06:21:32",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2947867,"2017-11-10 06:51:15",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2956187,"2017-11-10 07:21:58",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2974365,"2017-11-10 08:08:19",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
2993329,"2017-11-10 08:55:00",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3006317,"2017-11-10 09:33:14",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3017465,"2017-11-10 10:08:18",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3028874,"2017-11-10 10:44:20",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3042101,"2017-11-10 11:24:47",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3054944,"2017-11-10 12:04:37",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3068852,"2017-11-10 12:46:38",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3081784,"2017-11-10 13:24:51",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3095376,"2017-11-10 14:05:02",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3109043,"2017-11-10 14:43:29",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3126695,"2017-11-10 15:29:18",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3142543,"2017-11-10 16:08:11",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3159145,"2017-11-10 16:46:58",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3175768,"2017-11-10 17:27:27",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3191150,"2017-11-10 18:06:25",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3207245,"2017-11-10 18:51:24",37,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",37,"ANPR 19",19,"N","-2.35047698870849","51.3734949952719","0101000020E6100000390724E1C6CD02C0CCF41AAFCEAF4940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3211072,"2017-11-10 19:03:22",44,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",44,"ANPR 22",22,"W","-2.37598398871958","51.3813729952781","0101000020E61000003BF6BAE4030203C004268FD4D0B04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
3277079,"2017-11-11 08:11:22",43,"4e1334a0-edc9-423e-ba33-5cb73e893cf5",43,"ANPR 22",22,"E","-2.37598398871958","51.3813729952781","0101000020E61000003BF6BAE4030203C004268FD4D0B04940","4e1334a0-edc9-423e-ba33-5cb73e893cf5","OPTARE","PSVs","Fare Stage Buses","2004-06-01 00:00:00","","DIESEL",4246,0,0,"","","",""
